file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_866.cpp,93,13,24,44,22,9,0,7.153846153846154,1.8461538461538463,3.3846153846153846
test_1709.cpp,70,3,19,83,30,7,18,23.333333333333332,6.333333333333333,27.666666666666668
test_874.cpp,55,4,4,11,8,2,0,13.75,1.0,2.75
test_150.cpp,46,9,8,16,10,2,0,5.111111111111111,0.8888888888888888,1.7777777777777777
test_1008.cpp,42,5,5,12,5,5,0,8.4,1.0,2.4
test_1481.cpp,44,6,6,17,14,7,2,7.333333333333333,1.0,2.8333333333333335
test_306.cpp,39,7,7,12,13,2,0,5.571428571428571,1.0,1.7142857142857142
test_229.cpp,108,15,17,47,31,7,8,7.2,1.1333333333333333,3.1333333333333333
test_1546.cpp,26,5,5,15,6,3,0,5.2,1.0,3.0
test_1000.cpp,46,4,4,12,5,8,0,11.5,1.0,3.0
test_452.cpp,36,5,5,25,6,8,0,7.2,1.0,5.0
test_1862.cpp,66,9,9,60,11,4,0,7.333333333333333,1.0,6.666666666666667
test_732.cpp,52,9,10,15,14,4,0,5.777777777777778,1.1111111111111112,1.6666666666666667
test_1173.cpp,46,8,8,15,15,2,0,5.75,1.0,1.875
test_838.cpp,80,11,11,37,7,8,0,7.2727272727272725,1.0,3.3636363636363638
test_989.cpp,29,5,5,12,6,2,0,5.8,1.0,2.4
test_287.cpp,71,8,10,33,25,8,7,8.875,1.25,4.125
test_1249.cpp,26,3,4,8,8,6,0,8.666666666666666,1.3333333333333333,2.6666666666666665
test_1730.cpp,41,4,5,16,9,6,0,10.25,1.25,4.0
test_1487.cpp,48,5,5,26,12,3,0,9.6,1.0,5.2
test_488.cpp,48,5,5,19,9,8,0,9.6,1.0,3.8
test_1978.cpp,59,15,17,20,4,2,0,3.933333333333333,1.1333333333333333,1.3333333333333333
test_19.cpp,44,7,12,39,9,1,0,6.285714285714286,1.7142857142857142,5.571428571428571
test_1201.cpp,84,7,11,55,17,4,24,12.0,1.5714285714285714,7.857142857142857
test_635.cpp,51,6,6,12,4,10,0,8.5,1.0,2.0
test_1609.cpp,78,11,11,53,15,7,0,7.090909090909091,1.0,4.818181818181818
test_286.cpp,23,2,2,7,7,1,0,11.5,1.0,3.5
test_1687.cpp,39,1,1,14,15,10,0,39.0,1.0,14.0
test_1999.cpp,65,7,14,15,6,8,0,9.285714285714286,2.0,2.142857142857143
test_255.cpp,35,4,6,12,7,2,0,8.75,1.5,3.0
test_1044.cpp,35,3,3,14,11,2,6,11.666666666666666,1.0,4.666666666666667
test_2128.cpp,63,5,9,34,14,4,0,12.6,1.8,6.8
test_1017.cpp,38,10,10,20,4,1,0,3.8,1.0,2.0
test_497.cpp,74,8,8,42,10,14,0,9.25,1.0,5.25
test_2177.cpp,49,6,7,18,11,8,1,8.166666666666666,1.1666666666666667,3.0
test_1466.cpp,34,6,6,11,13,3,0,5.666666666666667,1.0,1.8333333333333333
test_2131.cpp,104,10,23,32,8,1,0,10.4,2.3,3.2
test_252.cpp,45,7,7,17,15,3,0,6.428571428571429,1.0,2.4285714285714284
test_2126.cpp,57,5,1,44,19,18,0,11.4,0.2,8.8
test_1224.cpp,87,8,37,107,15,4,33,10.875,4.625,13.375
test_2035.cpp,42,3,5,16,13,7,2,14.0,1.6666666666666667,5.333333333333333
test_2130.cpp,147,11,22,131,19,26,21,13.363636363636363,2.0,11.909090909090908
test_1447.cpp,45,7,7,19,12,5,0,6.428571428571429,1.0,2.7142857142857144
test_1904.cpp,75,6,7,38,11,10,0,12.5,1.1666666666666667,6.333333333333333
test_1731.cpp,40,5,5,20,10,10,0,8.0,1.0,4.0
test_2104.cpp,77,8,8,31,11,2,0,9.625,1.0,3.875
test_1713.cpp,40,4,8,34,11,3,11,10.0,2.0,8.5
test_916.cpp,103,23,23,90,28,4,0,4.478260869565218,1.0,3.9130434782608696
test_1311.cpp,69,11,14,44,18,9,0,6.2727272727272725,1.2727272727272727,4.0
test_364.cpp,37,4,8,25,11,3,4,9.25,2.0,6.25
test_1867.cpp,33,9,9,18,4,1,0,3.6666666666666665,1.0,2.0
test_371.cpp,66,6,8,32,16,4,7,11.0,1.3333333333333333,5.333333333333333
test_539.cpp,59,5,8,35,11,9,0,11.8,1.6,7.0
test_654.cpp,89,19,20,61,7,5,0,4.684210526315789,1.0526315789473684,3.210526315789474
test_1991.cpp,41,4,10,7,5,5,1,10.25,2.5,1.75
test_1513.cpp,32,3,3,7,3,2,0,10.666666666666666,1.0,2.3333333333333335
test_110.cpp,31,3,3,12,10,4,0,10.333333333333334,1.0,4.0
test_471.cpp,37,4,12,27,13,3,4,9.25,3.0,6.75
test_1406.cpp,49,6,6,25,7,11,0,8.166666666666666,1.0,4.166666666666667
test_599.cpp,112,18,20,64,26,5,23,6.222222222222222,1.1111111111111112,3.5555555555555554
test_1692.cpp,38,4,6,22,14,6,2,9.5,1.5,5.5
test_1843.cpp,106,7,8,51,18,15,1,15.142857142857142,1.1428571428571428,7.285714285714286
test_304.cpp,58,6,9,32,18,4,11,9.666666666666666,1.5,5.333333333333333
test_1475.cpp,33,5,5,10,10,4,0,6.6,1.0,2.0
test_1099.cpp,31,5,5,10,6,5,0,6.2,1.0,2.0
test_1990.cpp,31,3,4,4,7,3,0,10.333333333333334,1.3333333333333333,1.3333333333333333
test_2160.cpp,65,8,9,50,16,13,16,8.125,1.125,6.25
test_2097.cpp,58,5,12,30,8,16,0,11.6,2.4,6.0
test_1488.cpp,31,3,4,13,8,12,4,10.333333333333334,1.3333333333333333,4.333333333333333
test_216.cpp,45,5,7,22,21,6,6,9.0,1.4,4.4
test_919.cpp,176,23,45,116,33,27,22,7.6521739130434785,1.9565217391304348,5.043478260869565
test_1034.cpp,47,6,12,34,11,5,6,7.833333333333333,2.0,5.666666666666667
test_2049.cpp,61,6,6,21,9,3,0,10.166666666666666,1.0,3.5
test_226.cpp,15,2,2,2,4,1,0,7.5,1.0,1.0
test_693.cpp,40,6,6,35,10,9,0,6.666666666666667,1.0,5.833333333333333
test_805.cpp,35,4,7,9,6,3,0,8.75,1.75,2.25
