file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_255.cpp,54,6,8,20,10,2,0,9.0,1.3333333333333333,3.3333333333333335
test_252.cpp,34,4,4,11,8,2,0,8.5,1.0,2.75
test_27.cpp,22,2,4,11,8,3,3,11.0,2.0,5.5
test_304.cpp,38,4,5,21,7,7,6,9.5,1.25,5.25
test_216.cpp,48,5,8,14,6,3,0,9.6,1.6,2.8
test_226.cpp,31,4,6,17,11,3,0,7.75,1.5,4.25
test_148.cpp,56,11,11,36,17,4,0,5.090909090909091,1.0,3.272727272727273
test_90.cpp,56,5,11,14,10,2,0,11.2,2.2,2.8
test_207.cpp,37,4,4,16,10,1,0,9.25,1.0,4.0
test_26.cpp,23,2,4,12,9,5,2,11.5,2.0,6.0
test_78.cpp,106,16,28,68,35,2,0,6.625,1.75,4.25
test_53.cpp,77,12,12,43,15,1,0,6.416666666666667,1.0,3.5833333333333335
test_103.cpp,66,7,14,33,10,2,0,9.428571428571429,2.0,4.714285714285714
test_313.cpp,51,4,4,22,12,2,0,12.75,1.0,5.5
test_3.cpp,29,5,5,16,8,2,0,5.8,1.0,3.2
test_132.cpp,51,10,10,25,18,3,0,5.1,1.0,2.5
test_74.cpp,27,4,5,5,4,2,0,6.75,1.25,1.25
test_40.cpp,39,10,10,20,5,1,0,3.9,1.0,2.0
test_215.cpp,40,6,10,15,6,2,0,6.666666666666667,1.6666666666666667,2.5
test_261.cpp,40,5,9,18,10,2,0,8.0,1.8,3.6
test_49.cpp,84,13,23,48,20,1,0,6.461538461538462,1.7692307692307692,3.6923076923076925
test_36.cpp,223,44,64,96,21,1,0,5.068181818181818,1.4545454545454546,2.1818181818181817
test_18.cpp,38,6,6,18,11,1,0,6.333333333333333,1.0,3.0
test_264.cpp,49,5,5,8,6,7,0,9.8,1.0,1.6
test_29.cpp,18,2,2,7,7,5,1,9.0,1.0,3.5
test_79.cpp,43,6,6,17,15,2,0,7.166666666666667,1.0,2.8333333333333335
test_269.cpp,42,4,5,18,9,1,0,10.5,1.25,4.5
test_95.cpp,60,7,12,25,11,2,0,8.571428571428571,1.7142857142857142,3.5714285714285716
test_121.cpp,50,6,6,29,9,3,0,8.333333333333334,1.0,4.833333333333333
test_89.cpp,97,13,21,31,15,2,0,7.461538461538462,1.6153846153846154,2.3846153846153846
test_186.cpp,47,3,13,49,20,11,11,15.666666666666666,4.333333333333333,16.333333333333332
test_127.cpp,45,5,5,22,10,2,0,9.0,1.0,4.4
test_167.cpp,33,6,6,14,5,1,0,5.5,1.0,2.3333333333333335
test_240.cpp,31,3,3,12,7,2,0,10.333333333333334,1.0,4.0
test_282.cpp,47,4,4,16,13,8,0,11.75,1.0,4.0
test_63.cpp,57,6,10,33,18,7,4,9.5,1.6666666666666667,5.5
test_1.cpp,50,6,6,18,10,3,0,8.333333333333334,1.0,3.0
test_243.cpp,56,6,6,26,13,1,0,9.333333333333334,1.0,4.333333333333333
test_144.cpp,33,6,6,12,10,3,0,5.5,1.0,2.0
test_262.cpp,37,5,6,17,13,2,0,7.4,1.2,3.4
test_265.cpp,51,4,14,31,14,3,0,12.75,3.5,7.75
test_179.cpp,62,8,16,35,10,3,0,7.75,2.0,4.375
test_202.cpp,37,3,9,28,13,3,0,12.333333333333334,3.0,9.333333333333334
test_308.cpp,35,4,4,13,9,2,0,8.75,1.0,3.25
test_227.cpp,33,5,5,14,9,2,0,6.6,1.0,2.8
test_173.cpp,42,10,15,20,5,1,0,4.2,1.5,2.0
test_139.cpp,45,5,5,26,10,7,0,9.0,1.0,5.2
test_128.cpp,67,13,13,25,19,2,0,5.153846153846154,1.0,1.9230769230769231
test_191.cpp,59,6,15,17,8,1,0,9.833333333333334,2.5,2.8333333333333335
test_292.cpp,70,7,8,39,15,8,0,10.0,1.1428571428571428,5.571428571428571
test_300.cpp,19,3,0,4,3,2,0,6.333333333333333,0.0,1.3333333333333333
test_206.cpp,34,4,4,14,11,3,1,8.5,1.0,3.5
test_142.cpp,62,13,13,23,18,2,0,4.769230769230769,1.0,1.7692307692307692
test_145.cpp,62,13,13,25,19,2,0,4.769230769230769,1.0,1.9230769230769231
test_199.cpp,33,4,4,15,9,2,0,8.25,1.0,3.75
test_157.cpp,66,9,12,33,10,4,0,7.333333333333333,1.3333333333333333,3.6666666666666665
test_281.cpp,28,3,3,6,6,1,0,9.333333333333334,1.0,2.0
test_140.cpp,40,3,3,20,13,6,0,13.333333333333334,1.0,6.666666666666667
test_296.cpp,73,6,11,53,17,1,0,12.166666666666666,1.8333333333333333,8.833333333333334
test_97.cpp,76,14,15,40,23,2,0,5.428571428571429,1.0714285714285714,2.857142857142857
test_52.cpp,51,8,8,25,15,1,0,6.375,1.0,3.125
test_288.cpp,56,8,14,33,20,1,0,7.0,1.75,4.125
test_204.cpp,37,3,5,24,13,5,10,12.333333333333334,1.6666666666666667,8.0
test_210.cpp,163,23,33,63,20,2,0,7.086956521739131,1.434782608695652,2.739130434782609
test_319.cpp,50,5,15,48,11,12,10,10.0,3.0,9.6
test_299.cpp,19,3,0,6,4,2,0,6.333333333333333,0.0,2.0
test_28.cpp,40,4,8,21,8,12,5,10.0,2.0,5.25
test_66.cpp,45,5,8,23,18,4,5,9.0,1.6,4.6
test_311.cpp,54,4,5,37,20,1,0,13.5,1.25,9.25
test_209.cpp,68,18,18,23,24,2,0,3.7777777777777777,1.0,1.2777777777777777
test_234.cpp,48,4,6,28,10,5,0,12.0,1.5,7.0
test_309.cpp,32,3,0,10,9,1,0,10.666666666666666,0.0,3.3333333333333335
test_31.cpp,23,2,4,12,9,6,2,11.5,2.0,6.0
test_298.cpp,42,5,0,12,9,2,0,8.4,0.0,2.4
test_320.cpp,42,4,6,26,18,7,0,10.5,1.5,6.5
test_35.cpp,61,9,18,9,3,1,0,6.777777777777778,2.0,1.0
test_137.cpp,36,4,4,17,9,4,0,9.0,1.0,4.25
test_50.cpp,55,12,12,20,19,1,0,4.583333333333333,1.0,1.6666666666666667
test_129.cpp,77,12,12,46,19,3,0,6.416666666666667,1.0,3.8333333333333335
test_214.cpp,61,6,9,15,7,1,0,10.166666666666666,1.5,2.5
test_72.cpp,43,8,9,12,10,2,0,5.375,1.125,1.5
test_316.cpp,43,6,5,21,13,1,2,7.166666666666667,0.8333333333333334,3.5
