file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_19.cpp,41,6,7,8,4,1,0,6.833333333333333,1.1666666666666667,1.3333333333333333
test_252.cpp,100,10,15,49,17,5,0,10.0,1.5,4.9
test_110.cpp,39,5,7,20,5,3,0,7.8,1.4,4.0
test_304.cpp,41,3,5,22,11,5,4,13.666666666666666,1.6666666666666667,7.333333333333333
test_216.cpp,76,6,15,27,15,5,0,12.666666666666666,2.5,4.5
test_148.cpp,67,5,9,43,17,5,0,13.4,1.8,8.6
test_207.cpp,87,6,19,50,17,11,0,14.5,3.1666666666666665,8.333333333333334
test_313.cpp,67,4,7,43,30,6,0,16.75,1.75,10.75
test_74.cpp,48,6,9,19,11,3,0,8.0,1.5,3.1666666666666665
test_95.cpp,87,8,16,28,13,9,0,10.875,2.0,3.5
test_186.cpp,122,4,38,84,27,11,0,30.5,9.5,21.0
test_117.cpp,26,2,4,6,4,3,0,13.0,2.0,3.0
test_277.cpp,103,6,15,68,37,11,0,17.166666666666668,2.5,11.333333333333334
test_144.cpp,59,5,15,35,14,9,0,11.8,3.0,7.0
test_265.cpp,99,6,42,79,27,1,0,16.5,7.0,13.166666666666666
test_308.cpp,78,7,10,45,20,6,0,11.142857142857142,1.4285714285714286,6.428571428571429
test_128.cpp,100,16,16,49,24,8,0,6.25,1.0,3.0625
test_292.cpp,81,5,13,54,21,9,0,16.2,2.6,10.8
test_300.cpp,137,6,7,83,24,6,0,22.833333333333332,1.1666666666666667,13.833333333333334
test_199.cpp,106,7,31,70,20,14,0,15.142857142857142,4.428571428571429,10.0
test_281.cpp,152,6,33,115,40,12,0,25.333333333333332,5.5,19.166666666666668
test_140.cpp,75,5,25,51,13,12,0,15.0,5.0,10.2
test_296.cpp,71,7,8,39,16,4,0,10.142857142857142,1.1428571428571428,5.571428571428571
test_52.cpp,54,4,16,29,11,2,0,13.5,4.0,7.25
test_210.cpp,93,6,25,60,19,7,0,15.5,4.166666666666667,10.0
test_319.cpp,57,4,12,31,13,6,0,14.25,3.0,7.75
test_299.cpp,87,6,9,57,21,3,0,14.5,1.5,9.5
test_105.cpp,55,5,13,31,12,3,0,11.0,2.6,6.2
test_311.cpp,63,5,11,40,15,2,0,12.6,2.2,8.0
test_309.cpp,76,6,12,50,16,4,0,12.666666666666666,2.0,8.333333333333334
test_298.cpp,77,6,10,75,20,10,0,12.833333333333334,1.6666666666666667,12.5
test_320.cpp,98,5,19,68,20,11,0,19.6,3.8,13.6
test_316.cpp,62,6,6,27,15,10,0,10.333333333333334,1.0,4.5
