file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_382.cpp,283,23,125,400,32,38,85,12.304347826086957,5.434782608695652,17.391304347826086
test_393.cpp,299,29,61,203,23,45,0,10.310344827586206,2.103448275862069,7.0
test_103.cpp,226,18,39,181,31,30,0,12.555555555555555,2.1666666666666665,10.055555555555555
test_3.cpp,302,45,76,200,29,94,0,6.711111111111111,1.6888888888888889,4.444444444444445
test_476.cpp,328,25,45,233,29,59,0,13.12,1.8,9.32
test_88.cpp,140,13,18,60,21,20,0,10.76923076923077,1.3846153846153846,4.615384615384615
test_37.cpp,138,10,13,55,18,6,0,13.8,1.3,5.5
test_40.cpp,143,10,21,80,20,8,0,14.3,2.1,8.0
test_446.cpp,432,38,120,166,35,22,0,11.368421052631579,3.1578947368421053,4.368421052631579
test_461.cpp,200,17,24,168,31,5,0,11.764705882352942,1.411764705882353,9.882352941176471
test_49.cpp,133,16,23,114,26,10,0,8.3125,1.4375,7.125
test_474.cpp,302,15,12,179,29,22,0,20.133333333333333,0.8,11.933333333333334
test_424.cpp,241,9,33,141,36,12,0,26.77777777777778,3.6666666666666665,15.666666666666666
test_18.cpp,271,32,102,266,28,15,0,8.46875,3.1875,8.3125
test_95.cpp,291,16,77,242,27,25,0,18.1875,4.8125,15.125
test_2.cpp,265,39,70,155,26,61,0,6.794871794871795,1.794871794871795,3.9743589743589745
test_477.cpp,206,23,28,90,20,31,0,8.956521739130435,1.2173913043478262,3.9130434782608696
test_121.cpp,357,39,85,276,47,9,56,9.153846153846153,2.1794871794871793,7.076923076923077
test_449.cpp,182,17,53,101,16,23,0,10.705882352941176,3.1176470588235294,5.9411764705882355
test_89.cpp,181,17,27,72,20,24,0,10.647058823529411,1.588235294117647,4.235294117647059
test_375.cpp,337,25,66,280,35,36,0,13.48,2.64,11.2
test_357.cpp,228,19,28,152,32,11,0,12.0,1.4736842105263157,8.0
test_186.cpp,123,13,32,104,14,17,0,9.461538461538462,2.4615384615384617,8.0
test_277.cpp,123,7,17,56,23,1,0,17.571428571428573,2.4285714285714284,8.0
test_336.cpp,199,37,75,91,15,4,0,5.378378378378378,2.027027027027027,2.4594594594594597
test_465.cpp,162,11,27,104,26,12,24,14.727272727272727,2.4545454545454546,9.454545454545455
test_24.cpp,281,49,87,245,22,5,0,5.73469387755102,1.7755102040816326,5.0
test_431.cpp,238,20,51,82,19,26,0,11.9,2.55,4.1
test_236.cpp,83,5,10,44,14,5,19,16.6,2.0,8.8
test_240.cpp,83,5,11,48,15,7,20,16.6,2.2,9.6
test_282.cpp,63,7,15,34,12,2,0,9.0,2.142857142857143,4.857142857142857
test_283.cpp,83,6,4,28,12,2,0,13.833333333333334,0.6666666666666666,4.666666666666667
test_63.cpp,358,27,50,277,41,60,0,13.25925925925926,1.8518518518518519,10.25925925925926
test_1.cpp,284,47,78,184,25,69,0,6.042553191489362,1.6595744680851063,3.9148936170212765
test_467.cpp,102,12,11,42,13,10,8,8.5,0.9166666666666666,3.5
test_243.cpp,132,7,19,79,25,6,16,18.857142857142858,2.7142857142857144,11.285714285714286
test_262.cpp,129,8,19,25,8,3,0,16.125,2.375,3.125
test_265.cpp,95,11,18,20,9,3,0,8.636363636363637,1.6363636363636365,1.8181818181818181
test_384.cpp,288,23,93,336,35,38,64,12.521739130434783,4.043478260869565,14.608695652173912
test_433.cpp,148,20,30,94,15,3,0,7.4,1.5,4.7
test_463.cpp,138,10,23,102,21,10,28,13.8,2.3,10.2
test_4.cpp,305,44,80,173,24,75,0,6.931818181818182,1.8181818181818181,3.9318181818181817
test_455.cpp,220,26,36,149,17,7,0,8.461538461538462,1.3846153846153846,5.730769230769231
test_263.cpp,99,11,18,20,9,5,0,9.0,1.6363636363636365,1.8181818181818181
test_202.cpp,343,32,102,204,40,45,0,10.71875,3.1875,6.375
test_428.cpp,195,18,36,134,35,8,0,10.833333333333334,2.0,7.444444444444445
test_340.cpp,291,22,22,178,40,69,0,13.227272727272727,1.0,8.090909090909092
test_38.cpp,159,8,26,96,20,5,0,19.875,3.25,12.0
test_472.cpp,282,39,100,270,22,9,0,7.230769230769231,2.5641025641025643,6.923076923076923
test_292.cpp,164,15,41,121,15,2,0,10.933333333333334,2.7333333333333334,8.066666666666666
test_331.cpp,84,16,17,30,8,1,0,5.25,1.0625,1.875
test_17.cpp,257,33,105,271,24,8,0,7.787878787878788,3.1818181818181817,8.212121212121213
test_206.cpp,319,31,87,203,30,33,0,10.290322580645162,2.806451612903226,6.548387096774194
test_408.cpp,504,23,76,345,37,63,0,21.91304347826087,3.3043478260869565,15.0
test_337.cpp,180,9,32,172,30,13,43,20.0,3.5555555555555554,19.11111111111111
test_430.cpp,308,23,34,124,35,6,0,13.391304347826088,1.4782608695652173,5.391304347826087
test_199.cpp,238,22,71,145,22,26,0,10.818181818181818,3.227272727272727,6.590909090909091
test_281.cpp,53,6,9,28,7,3,0,8.833333333333334,1.5,4.666666666666667
test_415.cpp,500,26,102,349,39,19,0,19.23076923076923,3.923076923076923,13.423076923076923
test_370.cpp,415,30,133,346,40,14,0,13.833333333333334,4.433333333333334,11.533333333333333
test_97.cpp,401,30,106,341,26,27,0,13.366666666666667,3.533333333333333,11.366666666666667
test_52.cpp,143,18,32,116,25,28,0,7.944444444444445,1.7777777777777777,6.444444444444445
test_288.cpp,158,17,42,122,15,2,0,9.294117647058824,2.4705882352941178,7.176470588235294
test_204.cpp,324,33,82,199,29,38,0,9.818181818181818,2.484848484848485,6.03030303030303
test_112.cpp,374,41,87,300,46,6,61,9.121951219512194,2.1219512195121952,7.317073170731708
test_457.cpp,170,19,19,78,13,24,0,8.947368421052632,1.0,4.105263157894737
test_390.cpp,185,21,38,103,15,20,0,8.80952380952381,1.8095238095238095,4.904761904761905
test_210.cpp,318,38,89,219,34,28,0,8.368421052631579,2.3421052631578947,5.7631578947368425
test_344.cpp,323,19,57,212,53,26,0,17.0,3.0,11.157894736842104
test_319.cpp,239,10,44,205,37,23,33,23.9,4.4,20.5
test_405.cpp,324,18,52,229,39,31,0,18.0,2.888888888888889,12.722222222222221
test_402.cpp,194,11,28,64,33,8,0,17.636363636363637,2.5454545454545454,5.818181818181818
test_105.cpp,318,31,68,251,46,36,50,10.258064516129032,2.193548387096774,8.096774193548388
test_28.cpp,333,59,95,283,26,14,0,5.6440677966101696,1.6101694915254237,4.796610169491525
test_66.cpp,303,25,33,202,35,42,0,12.12,1.32,8.08
test_311.cpp,475,34,94,300,46,78,0,13.970588235294118,2.764705882352941,8.823529411764707
test_209.cpp,262,34,57,173,29,26,0,7.705882352941177,1.6764705882352942,5.088235294117647
test_389.cpp,200,20,41,109,17,18,0,10.0,2.05,5.45
test_409.cpp,558,29,96,390,37,48,0,19.24137931034483,3.310344827586207,13.448275862068966
test_234.cpp,88,4,6,42,21,7,9,22.0,1.5,10.5
test_25.cpp,337,66,90,271,23,8,0,5.106060606060606,1.3636363636363635,4.106060606060606
test_427.cpp,130,12,16,84,28,7,0,10.833333333333334,1.3333333333333333,7.0
test_372.cpp,194,18,18,166,25,31,0,10.777777777777779,1.0,9.222222222222221
test_31.cpp,107,8,3,49,15,14,0,13.375,0.375,6.125
test_232.cpp,190,7,21,82,28,6,0,27.142857142857142,3.0,11.714285714285714
test_320.cpp,126,14,19,59,16,7,0,9.0,1.3571428571428572,4.214285714285714
test_420.cpp,388,17,64,242,52,35,0,22.823529411764707,3.764705882352941,14.235294117647058
test_358.cpp,244,19,43,191,31,12,0,12.842105263157896,2.263157894736842,10.052631578947368
test_386.cpp,288,21,84,320,39,48,58,13.714285714285714,4.0,15.238095238095237
test_35.cpp,192,10,7,129,29,18,0,19.2,0.7,12.9
test_276.cpp,99,7,13,14,5,9,0,14.142857142857142,1.8571428571428572,2.0
test_50.cpp,133,16,29,92,22,22,0,8.3125,1.8125,5.75
test_129.cpp,112,26,27,11,6,5,0,4.3076923076923075,1.0384615384615385,0.4230769230769231
test_214.cpp,302,11,38,153,43,7,0,27.454545454545453,3.4545454545454546,13.909090909090908
test_334.cpp,77,15,16,25,7,1,0,5.133333333333334,1.0666666666666667,1.6666666666666667
test_316.cpp,281,19,59,178,31,52,0,14.789473684210526,3.1052631578947367,9.368421052631579
