file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_273.cpp,97,14,18,33,7,4,0,6.928571428571429,1.2857142857142858,2.357142857142857
test_938.cpp,135,14,22,74,12,6,0,9.642857142857142,1.5714285714285714,5.285714285714286
test_233.cpp,238,33,33,126,20,9,0,7.212121212121212,1.0,3.8181818181818183
test_648.cpp,161,20,25,46,12,27,0,8.05,1.25,2.3
test_1110.cpp,180,13,74,103,17,6,0,13.846153846153847,5.6923076923076925,7.923076923076923
test_87.cpp,247,42,48,122,17,4,0,5.880952380952381,1.1428571428571428,2.9047619047619047
test_491.cpp,164,18,39,123,26,6,24,9.11111111111111,2.1666666666666665,6.833333333333333
test_1105.cpp,229,22,13,94,21,3,0,10.409090909090908,0.5909090909090909,4.2727272727272725
test_592.cpp,108,32,32,33,3,1,0,3.375,1.0,1.03125
test_394.cpp,135,18,19,36,18,21,0,7.5,1.0555555555555556,2.0
test_932.cpp,185,11,61,107,26,3,0,16.818181818181817,5.545454545454546,9.727272727272727
test_547.cpp,41,6,7,21,10,2,0,6.833333333333333,1.1666666666666667,3.5
test_349.cpp,186,19,36,107,20,4,0,9.789473684210526,1.894736842105263,5.631578947368421
test_46.cpp,212,22,28,128,28,28,0,9.636363636363637,1.2727272727272727,5.818181818181818
test_478.cpp,259,27,45,228,16,30,0,9.592592592592593,1.6666666666666667,8.444444444444445
test_102.cpp,172,29,31,73,16,4,0,5.931034482758621,1.0689655172413792,2.5172413793103448
test_611.cpp,170,22,24,77,17,25,0,7.7272727272727275,1.0909090909090908,3.5
test_326.cpp,99,11,34,74,14,6,0,9.0,3.090909090909091,6.7272727272727275
test_992.cpp,160,23,42,103,8,5,0,6.956521739130435,1.826086956521739,4.478260869565218
test_1067.cpp,194,35,56,98,15,2,0,5.542857142857143,1.6,2.8
test_761.cpp,99,8,12,17,15,11,0,12.375,1.5,2.125
test_638.cpp,139,20,36,80,13,3,0,6.95,1.8,4.0
test_694.cpp,235,30,68,125,18,17,0,7.833333333333333,2.2666666666666666,4.166666666666667
test_596.cpp,81,13,15,34,9,4,0,6.230769230769231,1.1538461538461537,2.6153846153846154
test_436.cpp,128,16,17,105,15,62,0,8.0,1.0625,6.5625
test_61.cpp,77,18,19,38,4,1,0,4.277777777777778,1.0555555555555556,2.111111111111111
test_39.cpp,201,22,39,73,9,24,0,9.136363636363637,1.7727272727272727,3.3181818181818183
test_447.cpp,276,22,51,124,17,7,0,12.545454545454545,2.3181818181818183,5.636363636363637
test_964.cpp,183,24,24,77,11,3,0,7.625,1.0,3.2083333333333335
test_587.cpp,77,18,26,59,8,1,0,4.277777777777778,1.4444444444444444,3.2777777777777777
test_601.cpp,132,10,18,4,5,15,0,13.2,1.8,0.4
test_891.cpp,127,11,29,65,17,15,16,11.545454545454545,2.6363636363636362,5.909090909090909
test_303.cpp,357,38,83,44,10,52,0,9.394736842105264,2.1842105263157894,1.1578947368421053
test_585.cpp,88,15,20,56,7,18,0,5.866666666666666,1.3333333333333333,3.7333333333333334
test_492.cpp,133,17,39,100,21,6,26,7.823529411764706,2.2941176470588234,5.882352941176471
test_537.cpp,168,21,23,143,14,28,0,8.0,1.0952380952380953,6.809523809523809
test_627.cpp,307,32,48,184,25,52,0,9.59375,1.5,5.75
test_185.cpp,104,17,17,59,12,9,0,6.117647058823529,1.0,3.4705882352941178
test_346.cpp,288,24,38,133,21,4,0,12.0,1.5833333333333333,5.541666666666667
test_985.cpp,207,19,46,59,15,5,0,10.894736842105264,2.4210526315789473,3.1052631578947367
test_217.cpp,103,15,17,37,9,23,0,6.866666666666666,1.1333333333333333,2.466666666666667
test_237.cpp,140,21,23,67,10,29,0,6.666666666666667,1.0952380952380953,3.1904761904761907
test_700.cpp,146,24,40,77,11,19,0,6.083333333333333,1.6666666666666667,3.2083333333333335
test_164.cpp,235,18,40,156,39,48,0,13.055555555555555,2.2222222222222223,8.666666666666666
test_310.cpp,359,32,96,32,10,7,0,11.21875,3.0,1.0
test_941.cpp,144,13,60,142,20,6,0,11.076923076923077,4.615384615384615,10.923076923076923
test_670.cpp,243,16,33,136,29,21,0,15.1875,2.0625,8.5
test_937.cpp,169,14,21,94,14,1,0,12.071428571428571,1.5,6.714285714285714
test_458.cpp,132,15,22,80,19,4,0,8.8,1.4666666666666666,5.333333333333333
test_130.cpp,90,13,0,29,8,5,0,6.923076923076923,0.0,2.230769230769231
test_438.cpp,115,15,15,117,17,36,0,7.666666666666667,1.0,7.8
test_543.cpp,135,15,41,108,19,5,26,9.0,2.7333333333333334,7.2
test_641.cpp,207,21,29,100,27,38,0,9.857142857142858,1.380952380952381,4.761904761904762
test_106.cpp,120,17,19,27,9,4,0,7.0588235294117645,1.1176470588235294,1.588235294117647
test_859.cpp,84,11,14,47,15,23,0,7.636363636363637,1.2727272727272727,4.2727272727272725
test_119.cpp,65,8,8,12,6,2,0,8.125,1.0,1.5
test_175.cpp,180,17,22,76,20,7,0,10.588235294117647,1.2941176470588236,4.470588235294118
test_307.cpp,229,29,40,46,11,40,0,7.896551724137931,1.3793103448275863,1.5862068965517242
test_242.cpp,113,15,15,82,18,8,0,7.533333333333333,1.0,5.466666666666667
test_810.cpp,117,7,8,40,11,10,0,16.714285714285715,1.1428571428571428,5.714285714285714
test_182.cpp,189,37,37,84,12,7,0,5.108108108108108,1.0,2.27027027027027
test_171.cpp,169,18,29,92,18,24,0,9.38888888888889,1.6111111111111112,5.111111111111111
test_915.cpp,62,10,12,35,10,13,0,6.2,1.2,3.5
test_579.cpp,77,7,9,35,17,1,0,11.0,1.2857142857142858,5.0
test_335.cpp,185,28,29,34,12,4,0,6.607142857142857,1.0357142857142858,1.2142857142857142
test_241.cpp,119,15,16,81,16,7,0,7.933333333333334,1.0666666666666667,5.4
test_230.cpp,132,10,9,67,19,10,0,13.2,0.9,6.7
test_909.cpp,93,11,22,44,13,4,0,8.454545454545455,2.0,4.0
test_51.cpp,285,32,48,155,29,35,0,8.90625,1.5,4.84375
test_955.cpp,154,19,19,73,15,7,0,8.105263157894736,1.0,3.8421052631578947
test_92.cpp,278,51,77,199,16,5,0,5.450980392156863,1.5098039215686274,3.9019607843137254
test_203.cpp,286,46,58,226,20,5,0,6.217391304347826,1.2608695652173914,4.913043478260869
test_21.cpp,249,29,55,126,23,7,0,8.586206896551724,1.896551724137931,4.344827586206897
test_322.cpp,166,11,63,147,18,12,0,15.090909090909092,5.7272727272727275,13.363636363636363
test_1112.cpp,148,16,49,126,16,5,0,9.25,3.0625,7.875
test_642.cpp,176,21,26,85,19,45,0,8.380952380952381,1.2380952380952381,4.0476190476190474
test_6.cpp,370,59,82,160,21,85,0,6.271186440677966,1.3898305084745763,2.711864406779661
test_268.cpp,159,26,26,44,9,4,0,6.115384615384615,1.0,1.6923076923076923
test_608.cpp,121,26,26,68,13,3,0,4.653846153846154,1.0,2.6153846153846154
test_947.cpp,311,25,25,162,16,5,0,12.44,1.0,6.48
test_425.cpp,85,11,3,26,13,19,0,7.7272727272727275,0.2727272727272727,2.3636363636363638
test_275.cpp,164,23,36,53,12,2,0,7.130434782608695,1.565217391304348,2.3043478260869565
test_30.cpp,291,38,76,158,27,2,0,7.657894736842105,2.0,4.157894736842105
test_957.cpp,166,20,22,55,13,8,0,8.3,1.1,2.75
test_600.cpp,99,10,17,59,17,4,0,9.9,1.7,5.9
test_108.cpp,102,16,14,39,15,11,0,6.375,0.875,2.4375
test_591.cpp,98,17,25,26,4,4,0,5.764705882352941,1.4705882352941178,1.5294117647058822
test_921.cpp,141,10,37,87,16,3,0,14.1,3.7,8.7
test_595.cpp,190,25,59,107,13,4,0,7.6,2.36,4.28
test_540.cpp,183,17,21,75,8,19,0,10.764705882352942,1.2352941176470589,4.411764705882353
test_987.cpp,157,25,28,60,15,3,0,6.28,1.12,2.4
test_23.cpp,213,25,55,112,23,7,0,8.52,2.2,4.48
test_699.cpp,152,22,35,73,11,20,0,6.909090909090909,1.5909090909090908,3.3181818181818183
test_569.cpp,48,7,7,24,15,2,0,6.857142857142857,1.0,3.4285714285714284
test_44.cpp,187,22,32,45,11,3,0,8.5,1.4545454545454546,2.0454545454545454
test_321.cpp,171,11,58,101,16,5,0,15.545454545454545,5.2727272727272725,9.181818181818182
test_239.cpp,129,18,20,62,12,9,0,7.166666666666667,1.1111111111111112,3.4444444444444446
test_152.cpp,277,18,18,65,20,36,0,15.38888888888889,1.0,3.611111111111111
test_260.cpp,384,69,82,225,20,5,0,5.565217391304348,1.1884057971014492,3.260869565217391
