file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_141.cpp,50,8,7,18,6,2,0,6.25,0.875,2.25
test_1018.cpp,29,3,3,10,8,3,0,9.666666666666666,1.0,3.3333333333333335
test_49.cpp,69,9,12,29,12,3,0,7.666666666666667,1.3333333333333333,3.2222222222222223
test_474.cpp,50,8,8,34,12,2,0,6.25,1.0,4.25
test_424.cpp,86,10,13,36,14,5,8,8.6,1.3,3.6
test_36.cpp,68,9,17,16,10,1,0,7.555555555555555,1.8888888888888888,1.7777777777777777
test_924.cpp,61,6,17,61,13,2,12,10.166666666666666,2.8333333333333335,10.166666666666666
test_1093.cpp,66,13,15,32,13,3,0,5.076923076923077,1.1538461538461537,2.4615384615384617
test_29.cpp,83,12,19,41,16,1,0,6.916666666666667,1.5833333333333333,3.4166666666666665
test_691.cpp,88,12,36,65,9,14,0,7.333333333333333,3.0,5.416666666666667
test_894.cpp,38,5,2,17,11,12,1,7.6,0.4,3.4
test_1040.cpp,37,5,10,19,9,5,0,7.4,2.0,3.8
test_228.cpp,58,9,9,27,9,2,0,6.444444444444445,1.0,3.0
test_835.cpp,33,3,6,25,7,8,6,11.0,2.0,8.333333333333334
test_1043.cpp,38,5,5,23,12,2,0,7.6,1.0,4.6
test_551.cpp,43,4,4,10,9,5,2,10.75,1.0,2.5
test_269.cpp,78,24,24,30,7,2,0,3.25,1.0,1.25
test_95.cpp,18,2,2,3,3,2,0,9.0,1.0,1.5
test_1050.cpp,40,6,10,30,10,10,0,6.666666666666667,1.6666666666666667,5.0
test_524.cpp,31,4,4,7,6,2,0,7.75,1.0,1.75
test_843.cpp,42,4,4,27,15,9,4,10.5,1.0,6.75
test_1045.cpp,75,11,23,35,10,3,0,6.818181818181818,2.090909090909091,3.1818181818181817
test_801.cpp,71,5,6,62,13,10,27,14.2,1.2,12.4
test_1062.cpp,40,7,5,19,10,10,0,5.714285714285714,0.7142857142857143,2.7142857142857144
test_864.cpp,78,21,20,42,25,2,0,3.7142857142857144,0.9523809523809523,2.0
test_706.cpp,38,8,8,17,11,3,0,4.75,1.0,2.125
test_2.cpp,30,6,6,10,5,2,0,5.0,1.0,1.6666666666666667
test_174.cpp,57,4,12,36,12,6,9,14.25,3.0,9.0
test_121.cpp,37,3,3,8,7,3,1,12.333333333333334,1.0,2.6666666666666665
test_449.cpp,43,6,7,15,14,5,0,7.166666666666667,1.1666666666666667,2.5
test_513.cpp,37,4,4,14,9,3,2,9.25,1.0,3.5
test_375.cpp,64,5,14,28,16,5,1,12.8,2.8,5.6
test_357.cpp,30,5,5,10,9,3,0,6.0,1.0,2.0
test_1047.cpp,78,9,15,24,9,11,0,8.666666666666666,1.6666666666666667,2.6666666666666665
test_760.cpp,36,3,9,28,13,5,8,12.0,3.0,9.333333333333334
