file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_150.cpp,313,18,38,271,41,23,0,17.38888888888889,2.111111111111111,15.055555555555555
test_27.cpp,306,11,11,104,34,64,0,27.818181818181817,1.0,9.454545454545455
test_110.cpp,146,16,28,51,17,27,0,9.125,1.75,3.1875
test_148.cpp,166,12,36,162,26,22,0,13.833333333333334,3.0,13.5
test_26.cpp,238,11,5,52,12,48,0,21.636363636363637,0.45454545454545453,4.7272727272727275
test_78.cpp,416,15,21,231,28,47,0,27.733333333333334,1.4,15.4
test_53.cpp,88,7,8,28,10,11,0,12.571428571428571,1.1428571428571428,4.0
test_103.cpp,235,16,10,79,22,28,0,14.6875,0.625,4.9375
test_88.cpp,243,17,20,88,21,26,0,14.294117647058824,1.1764705882352942,5.176470588235294
test_40.cpp,186,16,41,71,15,3,0,11.625,2.5625,4.4375
test_141.cpp,143,14,14,153,28,49,0,10.214285714285714,1.0,10.928571428571429
test_36.cpp,295,45,88,120,31,2,0,6.555555555555555,1.9555555555555555,2.6666666666666665
test_29.cpp,235,20,23,83,19,34,0,11.75,1.15,4.15
test_79.cpp,240,12,26,166,21,45,0,20.0,2.1666666666666665,13.833333333333334
test_95.cpp,189,11,42,94,16,20,0,17.181818181818183,3.8181818181818183,8.545454545454545
test_127.cpp,221,10,27,112,47,24,0,22.1,2.7,11.2
test_117.cpp,267,12,29,79,16,25,0,22.25,2.4166666666666665,6.583333333333333
test_24.cpp,146,14,39,60,15,8,0,10.428571428571429,2.7857142857142856,4.285714285714286
test_83.cpp,264,10,6,118,16,38,0,26.4,0.6,11.8
test_4.cpp,150,7,12,47,11,10,0,21.428571428571427,1.7142857142857142,6.714285714285714
test_128.cpp,284,11,45,153,41,40,0,25.818181818181817,4.090909090909091,13.909090909090908
test_145.cpp,181,14,39,207,32,36,0,12.928571428571429,2.7857142857142856,14.785714285714286
test_140.cpp,412,39,41,229,20,92,0,10.564102564102564,1.0512820512820513,5.871794871794871
test_97.cpp,196,14,42,141,24,34,0,14.0,3.0,10.071428571428571
test_52.cpp,316,11,4,164,27,22,0,28.727272727272727,0.36363636363636365,14.909090909090908
test_105.cpp,319,21,27,131,30,42,0,15.19047619047619,1.2857142857142858,6.238095238095238
test_28.cpp,279,14,9,97,24,42,0,19.928571428571427,0.6428571428571429,6.928571428571429
test_25.cpp,217,8,7,36,13,41,0,27.125,0.875,4.5
test_31.cpp,279,16,13,68,14,49,0,17.4375,0.8125,4.25
test_137.cpp,200,11,14,151,36,38,0,18.181818181818183,1.2727272727272727,13.727272727272727
test_50.cpp,220,31,58,69,29,11,0,7.096774193548387,1.8709677419354838,2.225806451612903
test_72.cpp,176,14,36,183,29,37,0,12.571428571428571,2.5714285714285716,13.071428571428571
