file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_111.cpp,76,4,8,55,18,6,0,19.0,2.0,13.75
test_163.cpp,53,6,1,12,8,16,0,8.833333333333334,0.16666666666666666,2.0
test_73.cpp,71,7,13,60,17,8,0,10.142857142857142,1.8571428571428572,8.571428571428571
test_9.cpp,102,22,24,26,9,5,0,4.636363636363637,1.0909090909090908,1.1818181818181819
test_99.cpp,46,4,7,28,13,9,3,11.5,1.75,7.0
test_125.cpp,84,6,6,44,11,10,0,14.0,1.0,7.333333333333333
test_75.cpp,50,6,6,28,8,11,0,8.333333333333334,1.0,4.666666666666667
test_55.cpp,137,8,13,33,9,6,5,17.125,1.625,4.125
test_150.cpp,70,8,8,53,13,4,0,8.75,1.0,6.625
test_34.cpp,34,4,6,6,4,2,0,8.5,1.5,1.5
test_19.cpp,56,6,11,24,9,6,0,9.333333333333334,1.8333333333333333,4.0
test_27.cpp,95,6,16,43,11,11,0,15.833333333333334,2.6666666666666665,7.166666666666667
test_110.cpp,69,7,0,13,8,5,0,9.857142857142858,0.0,1.8571428571428572
test_148.cpp,38,4,4,17,8,6,0,9.5,1.0,4.25
test_26.cpp,130,10,10,44,15,21,0,13.0,1.0,4.4
test_78.cpp,83,6,6,51,13,10,0,13.833333333333334,1.0,8.5
test_53.cpp,51,4,4,17,10,3,0,12.75,1.0,4.25
test_103.cpp,59,5,5,27,12,9,0,11.8,1.0,5.4
test_3.cpp,52,5,7,21,14,5,2,10.4,1.4,4.2
test_88.cpp,101,6,6,27,5,7,0,16.833333333333332,1.0,4.5
test_37.cpp,44,5,10,15,17,2,9,8.8,2.0,3.0
test_40.cpp,38,4,6,12,6,3,0,9.5,1.5,3.0
test_141.cpp,46,5,5,36,18,12,0,9.2,1.0,7.2
test_49.cpp,56,7,7,23,11,2,0,8.0,1.0,3.2857142857142856
test_18.cpp,73,6,6,18,7,5,0,12.166666666666666,1.0,3.0
test_29.cpp,55,5,10,34,16,7,6,11.0,2.0,6.8
test_79.cpp,99,8,8,40,15,9,0,12.375,1.0,5.0
test_95.cpp,49,3,13,41,13,8,0,16.333333333333332,4.333333333333333,13.666666666666666
test_121.cpp,67,4,25,45,13,7,0,16.75,6.25,11.25
test_89.cpp,56,7,7,12,6,3,0,8.0,1.0,1.7142857142857142
test_127.cpp,73,5,14,51,17,6,9,14.6,2.8,10.2
test_24.cpp,32,4,12,13,7,7,0,8.0,3.0,3.25
test_167.cpp,60,5,7,24,12,9,0,12.0,1.4,4.8
test_83.cpp,69,7,7,26,8,2,0,9.857142857142858,1.0,3.7142857142857144
test_4.cpp,83,6,18,19,6,4,0,13.833333333333334,3.0,3.1666666666666665
test_128.cpp,94,5,9,45,16,9,0,18.8,1.8,9.0
test_38.cpp,45,4,13,15,6,3,0,11.25,3.25,3.75
test_17.cpp,70,5,9,36,9,18,0,14.0,1.8,7.2
test_142.cpp,34,5,5,41,11,11,0,6.8,1.0,8.2
test_145.cpp,55,6,16,57,21,9,0,9.166666666666666,2.6666666666666665,9.5
test_157.cpp,101,6,6,23,8,21,0,16.833333333333332,1.0,3.8333333333333335
test_97.cpp,54,6,13,49,16,14,0,9.0,2.1666666666666665,8.166666666666666
test_52.cpp,186,8,22,164,27,22,16,23.25,2.75,20.5
test_112.cpp,85,6,12,36,15,8,7,14.166666666666666,2.0,6.0
test_105.cpp,122,6,30,168,18,23,0,20.333333333333332,5.0,28.0
test_28.cpp,168,10,0,50,19,38,0,16.8,0.0,5.0
test_25.cpp,59,5,5,24,8,8,0,11.8,1.0,4.8
test_31.cpp,87,5,5,26,15,10,0,17.4,1.0,5.2
test_35.cpp,25,2,4,9,6,1,0,12.5,2.0,4.5
test_137.cpp,54,5,7,43,19,8,2,10.8,1.4,8.6
test_50.cpp,63,8,10,13,8,5,0,7.875,1.25,1.625
test_129.cpp,108,9,36,22,9,4,0,12.0,4.0,2.4444444444444446
test_72.cpp,64,7,7,63,18,9,0,9.142857142857142,1.0,9.0
