file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_2091.cpp,53,5,9,35,15,3,0,10.6,1.8,7.0
test_529.cpp,39,6,6,15,17,2,0,6.5,1.0,2.5
test_2356.cpp,43,5,3,18,7,7,0,8.6,0.6,3.6
test_1496.cpp,85,13,25,72,25,2,26,6.538461538461538,1.9230769230769231,5.538461538461538
test_1241.cpp,55,6,11,37,25,4,5,9.166666666666666,1.8333333333333333,6.166666666666667
test_139.cpp,76,10,18,48,18,2,20,7.6,1.8,4.8
test_1060.cpp,47,12,12,25,16,2,0,3.9166666666666665,1.0,2.0833333333333335
test_340.cpp,31,5,5,13,12,2,0,6.2,1.0,2.6
test_1934.cpp,52,6,8,19,10,4,0,8.666666666666666,1.3333333333333333,3.1666666666666665
test_1534.cpp,88,6,11,32,17,6,3,14.666666666666666,1.8333333333333333,5.333333333333333
test_2242.cpp,130,7,24,136,32,34,8,18.571428571428573,3.4285714285714284,19.428571428571427
test_128.cpp,50,9,10,26,21,3,0,5.555555555555555,1.1111111111111112,2.888888888888889
test_1228.cpp,68,9,9,33,18,10,0,7.555555555555555,1.0,3.6666666666666665
test_773.cpp,25,3,3,6,7,1,0,8.333333333333334,1.0,2.0
test_38.cpp,77,5,8,34,19,4,0,15.4,1.6,6.8
test_2318.cpp,39,3,6,16,15,3,2,13.0,2.0,5.333333333333333
test_2746.cpp,66,10,15,58,24,10,0,6.6,1.5,5.8
test_590.cpp,36,4,6,16,9,1,0,9.0,1.5,4.0
test_1635.cpp,69,5,5,12,5,1,0,13.8,1.0,2.4
test_2283.cpp,56,3,18,18,13,2,0,18.666666666666668,6.0,6.0
test_2524.cpp,33,4,6,17,11,2,2,8.25,1.5,4.25
test_472.cpp,27,3,3,9,10,1,0,9.0,1.0,3.0
test_2718.cpp,61,5,10,36,11,5,6,12.2,2.0,7.2
test_2245.cpp,50,4,6,16,9,2,0,12.5,1.5,4.0
test_2752.cpp,64,12,13,41,26,5,0,5.333333333333333,1.0833333333333333,3.4166666666666665
test_2559.cpp,80,6,12,39,17,2,3,13.333333333333334,2.0,6.5
test_1266.cpp,64,8,10,30,21,5,0,8.0,1.25,3.75
test_2791.cpp,81,10,10,57,15,16,3,8.1,1.0,5.7
test_1071.cpp,35,4,4,8,3,4,0,8.75,1.0,2.0
test_1769.cpp,40,7,7,22,12,7,0,5.714285714285714,1.0,3.142857142857143
test_1975.cpp,40,6,6,18,5,4,0,6.666666666666667,1.0,3.0
test_1770.cpp,56,6,6,58,11,22,0,9.333333333333334,1.0,9.666666666666666
test_191.cpp,51,8,8,14,12,2,0,6.375,1.0,1.75
test_1637.cpp,5,1,0,0,1,0,0,5.0,0.0,0.0
test_2518.cpp,17,1,1,2,3,4,0,17.0,1.0,2.0
test_1416.cpp,35,1,1,5,5,1,0,35.0,1.0,5.0
test_1603.cpp,31,3,5,10,9,1,0,10.333333333333334,1.6666666666666667,3.3333333333333335
test_2736.cpp,81,7,27,77,12,11,23,11.571428571428571,3.857142857142857,11.0
test_292.cpp,29,4,4,10,8,1,0,7.25,1.0,2.5
test_2055.cpp,28,2,2,6,5,2,0,14.0,1.0,3.0
test_331.cpp,27,5,5,9,10,3,0,5.4,1.0,1.8
test_644.cpp,29,4,5,11,6,1,0,7.25,1.25,2.75
test_300.cpp,43,5,5,15,13,2,0,8.6,1.0,3.0
test_2625.cpp,33,4,4,10,10,3,0,8.25,1.0,2.5
test_206.cpp,44,6,6,18,4,3,0,7.333333333333333,1.0,3.0
test_408.cpp,50,2,2,23,6,2,18,25.0,1.0,11.5
test_1373.cpp,19,3,5,11,7,3,0,6.333333333333333,1.6666666666666667,3.6666666666666665
test_1723.cpp,510,54,112,234,72,133,59,9.444444444444445,2.074074074074074,4.333333333333333
test_2125.cpp,29,2,0,7,7,2,0,14.5,0.0,3.5
test_2611.cpp,27,5,5,7,5,1,0,5.4,1.0,1.4
test_337.cpp,24,4,4,10,10,1,0,6.0,1.0,2.5
test_2310.cpp,23,2,2,8,9,1,0,11.5,1.0,4.0
test_879.cpp,85,12,14,59,28,17,0,7.083333333333333,1.1666666666666667,4.916666666666667
test_1237.cpp,31,6,6,24,12,6,0,5.166666666666667,1.0,4.0
test_2058.cpp,43,5,5,12,8,3,0,8.6,1.0,2.4
test_2616.cpp,32,6,6,20,12,7,0,5.333333333333333,1.0,3.3333333333333335
test_2646.cpp,72,13,6,19,16,1,0,5.538461538461538,0.46153846153846156,1.4615384615384615
test_2016.cpp,36,11,11,22,3,1,0,3.272727272727273,1.0,2.0
test_2029.cpp,62,4,3,19,14,7,3,15.5,0.75,4.75
test_142.cpp,83,9,16,61,22,2,31,9.222222222222221,1.7777777777777777,6.777777777777778
test_1142.cpp,194,29,30,83,42,5,0,6.689655172413793,1.0344827586206897,2.8620689655172415
test_1674.cpp,87,9,2,30,23,9,6,9.666666666666666,0.2222222222222222,3.3333333333333335
test_1229.cpp,46,8,8,23,18,9,0,5.75,1.0,2.875
test_729.cpp,35,2,2,13,12,2,0,17.5,1.0,6.5
test_2124.cpp,59,4,24,25,7,5,0,14.75,6.0,6.25
test_534.cpp,36,5,6,11,8,3,0,7.2,1.2,2.2
test_834.cpp,61,4,5,34,14,1,0,15.25,1.25,8.5
test_996.cpp,54,10,11,28,15,10,0,5.4,1.1,2.8
test_1275.cpp,54,6,7,25,15,4,3,9.0,1.1666666666666667,4.166666666666667
test_656.cpp,31,2,1,9,10,2,2,15.5,0.5,4.5
test_2226.cpp,42,4,8,25,12,2,4,10.5,2.0,6.25
test_1320.cpp,37,3,3,11,8,2,0,12.333333333333334,1.0,3.6666666666666665
test_1868.cpp,45,8,8,9,3,0,0,5.625,1.0,1.125
test_1392.cpp,81,6,16,51,22,13,11,13.5,2.6666666666666665,8.5
test_2350.cpp,45,6,6,29,15,5,4,7.5,1.0,4.833333333333333
test_2331.cpp,29,2,2,7,8,1,0,14.5,1.0,3.5
test_1479.cpp,16,3,3,5,6,2,0,5.333333333333333,1.0,1.6666666666666667
test_1947.cpp,52,6,14,38,10,8,8,8.666666666666666,2.3333333333333335,6.333333333333333
test_1315.cpp,35,4,6,20,8,1,0,8.75,1.5,5.0
test_2008.cpp,87,5,24,99,20,9,6,17.4,4.8,19.8
test_2115.cpp,42,2,4,13,13,3,3,21.0,2.0,6.5
test_1986.cpp,59,8,14,54,11,15,0,7.375,1.75,6.75
test_802.cpp,41,5,5,17,8,6,0,8.2,1.0,3.4
